Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Vel.(m/s)
201,1231,B,11,H,3,100,92.9,1529
201,1231,B,11,H,3,110,93,1532.6
201,1231,B,11,H,3,120,93.1,1539.8
201,1231,B,11,H,3,130,93.2,1521.6
201,1231,B,11,H,4,10,93.5,1533.1
201,1231,B,11,H,4,20,93.6,1523.1
201,1231,B,11,H,4,30,93.7,1519.6
201,1231,B,11,H,4,40,93.8,1519.5
201,1231,B,11,H,4,50,93.9,1519.5
201,1231,B,11,H,4,60,94,1516
201,1231,B,11,H,4,70,94.1,1514.2
201,1231,B,11,H,4,80,94.2,1512
201,1231,B,11,H,4,90,94.3,1518.8
201,1231,B,11,H,4,100,94.4,1520.3
201,1231,B,11,H,4,110,94.5,1518.4
201,1231,B,11,H,4,120,94.6,1520.6
201,1231,B,11,H,4,130,94.7,1522.2
201,1231,B,11,H,4,140,94.8,1520.6
201,1231,B,11,H,5,10,95,1530.1
201,1231,B,11,H,5,20,95.1,1518.7
201,1231,B,11,H,5,30,95.2,1516.8
201,1231,B,11,H,6,20,96.6,1537.9
201,1231,B,11,H,6,30,96.7,1521.7
201,1231,B,11,H,6,40,96.8,1528.4
201,1231,B,11,H,6,50,96.9,1524.8
201,1231,B,11,H,6,60,97,1519.4
201,1231,B,11,H,6,70,97.1,1519.4
201,1231,B,11,H,6,80,97.2,1535.1
201,1231,B,11,H,6,90,97.3,1531.3
201,1231,B,11,H,6,100,97.4,1529.1
201,1231,B,11,H,6,110,97.5,1546.4
201,1231,B,11,H,6,120,97.6,1533.7
201,1231,B,11,H,6,130,97.7,1537.2
201,1231,B,11,H,6,140,97.8,1528.2
201,1231,B,12,H,1,10,98.5,1528.2
201,1231,B,12,H,1,20,98.6,1524.1
201,1231,B,12,H,1,30,98.7,1523.6
201,1231,B,12,H,1,40,98.8,1525.2
201,1231,B,12,H,1,50,98.9,1520.2
201,1231,B,12,H,1,60,99,1516.2
201,1231,B,12,H,1,70,99.1,1519.2
201,1231,B,12,H,1,80,99.2,1521.1
201,1231,B,12,H,1,90,99.3,1519.5
201,1231,B,12,H,1,100,99.4,1524.4
201,1231,B,12,H,1,110,99.5,1519
201,1231,B,12,H,1,120,99.6,1522.2
201,1231,B,12,H,2,125,101.15,1536.3
201,1231,B,12,H,2,135,101.25,1523.2
201,1231,B,12,H,3,30,101.7,1524.1
201,1231,B,12,H,3,40,101.8,1524
201,1231,B,12,H,3,60,102,1518.8
201,1231,B,12,H,3,90,102.3,1529.1
201,1231,B,12,H,3,100,102.4,1515
201,1231,B,12,H,3,110,102.5,1514.7
201,1231,B,12,H,3,130,102.7,1523.3
201,1231,B,12,H,4,20,103.1,1517.7
201,1231,B,12,H,4,30,103.2,1512.7
201,1231,B,12,H,4,40,103.3,1514.1
201,1231,B,12,H,4,50,103.4,1517.6
201,1231,B,12,H,4,70,103.6,1519.3
201,1231,B,12,H,4,100,103.9,1512.6
201,1231,B,12,H,4,120,104.1,1519.2
201,1231,B,12,H,5,13,104.53,1524.4
201,1231,B,12,H,5,73,105.13,1526.2
201,1231,B,12,H,6,10,106,1525.2
201,1231,B,12,H,6,20,106.1,1529.2
201,1231,C,1,H,1,36,0.36,1340.6
201,1231,C,1,H,1,40,0.4,1439.8
201,1231,C,1,H,1,42,0.42,1495.5
201,1231,C,1,H,1,44,0.44,1421.1
201,1231,C,1,H,1,46,0.46,1497.7
201,1231,C,1,H,1,48,0.48,1497.3
201,1231,C,1,H,1,50,0.5,1494
201,1231,C,1,H,1,52,0.52,1495.4
201,1231,C,1,H,1,54,0.54,1493.7
201,1231,C,1,H,1,56,0.56,1496.5
201,1231,C,1,H,1,58,0.58,1495.2
201,1231,C,1,H,1,60,0.6,1491.1
201,1231,C,1,H,1,62,0.62,1489.9
201,1231,C,1,H,1,64,0.64,1489.7
201,1231,C,1,H,1,66,0.66,1490.2
201,1231,C,1,H,1,68,0.68,1492.6
201,1231,C,1,H,1,70,0.7,1491.8
201,1231,C,1,H,1,72,0.72,1494.6
201,1231,C,1,H,1,74,0.74,1492.2
201,1231,C,1,H,1,76,0.76,1496.2
201,1231,C,1,H,1,78,0.78,1495.3
201,1231,C,1,H,1,82,0.82,1490.8
201,1231,C,1,H,1,84,0.84,1490.8
201,1231,C,1,H,1,86,0.86,1490.8
201,1231,C,1,H,1,88,0.88,1491.1
201,1231,C,1,H,1,90,0.9,1490.3
201,1231,C,1,H,1,92,0.92,1490.2
201,1231,C,1,H,1,94,0.94,1489.2
201,1231,C,1,H,1,96,0.96,1493.1
201,1231,C,1,H,1,98,0.98,1493.9
201,1231,C,1,H,1,100,1,1490.9
201,1231,C,1,H,1,102,1.02,1489
201,1231,C,1,H,1,104,1.04,1489.4
201,1231,C,1,H,1,106,1.06,1488.7
201,1231,C,1,H,1,108,1.08,1491.1
201,1231,C,1,H,1,110,1.1,1492.4
201,1231,C,1,H,1,112,1.12,1491.2
201,1231,C,1,H,1,114,1.14,1491.3
201,1231,C,1,H,1,116,1.16,1490.5
201,1231,C,1,H,1,118,1.18,1491.6
201,1231,C,1,H,1,120,1.2,1491.1
201,1231,C,1,H,1,122,1.22,1490.9
201,1231,C,1,H,1,124,1.24,1490.3
201,1231,C,1,H,1,126,1.26,1491.2
201,1231,C,1,H,1,128,1.28,1489.7
201,1231,C,1,H,1,130,1.3,1489.7
201,1231,C,1,H,1,132,1.32,1488.5
201,1231,C,1,H,1,134,1.34,1488.9
201,1231,C,1,H,1,136,1.36,1490
201,1231,C,1,H,1,138,1.38,1487.8
201,1231,C,1,H,1,140,1.4,1488.9
201,1231,C,1,H,1,142,1.42,1489
201,1231,C,1,H,1,144,1.44,1489
201,1231,C,1,H,1,146,1.46,1487
201,1231,C,1,H,2,6,1.56,1418.2
201,1231,C,1,H,2,12,1.62,1487.7
201,1231,C,1,H,2,14,1.64,1485.9
201,1231,C,1,H,2,16,1.66,1485.1
201,1231,C,1,H,2,18,1.68,1486.3
201,1231,C,1,H,2,20,1.7,1486.1
201,1231,C,1,H,2,22,1.72,1484.2
201,1231,C,1,H,2,24,1.74,1482
201,1231,C,1,H,2,26,1.76,1483.6
201,1231,C,1,H,2,28,1.78,1483.2
201,1231,C,1,H,2,30,1.8,1482.4
201,1231,C,1,H,2,32,1.82,1480.8
201,1231,C,1,H,2,34,1.84,1481.6
201,1231,C,1,H,2,36,1.86,1481.6
201,1231,C,1,H,2,38,1.88,1480.7
201,1231,C,1,H,2,40,1.9,1480.4
201,1231,C,1,H,2,42,1.92,1482.3
201,1231,C,1,H,2,44,1.94,1482.3
201,1231,C,1,H,2,46,1.96,1482.3
201,1231,C,1,H,2,48,1.98,1479
201,1231,C,1,H,2,50,2,1480.6
201,1231,C,1,H,2,52,2.02,1480.6
201,1231,C,1,H,2,54,2.04,1480.6
201,1231,C,1,H,2,56,2.06,1482.3
201,1231,C,1,H,2,58,2.08,1483.6
201,1231,C,1,H,2,60,2.1,1485.7
201,1231,C,1,H,2,62,2.12,1483.9
201,1231,C,1,H,2,64,2.14,1484.8
201,1231,C,1,H,2,66,2.16,1485.6
201,1231,C,1,H,2,68,2.18,1485.6
201,1231,C,1,H,2,70,2.2,1485.6
201,1231,C,1,H,2,72,2.22,1485.6
201,1231,C,1,H,2,74,2.24,1484.5
201,1231,C,1,H,2,76,2.26,1485.5
201,1231,C,1,H,3,8,3.08,1413.8
201,1231,C,1,H,3,32,3.32,1404
201,1231,C,1,H,3,48,3.48,1409.9
201,1231,C,1,H,3,106,4.06,1407.5
201,1231,C,1,H,3,112,4.12,1409
201,1231,C,1,H,3,132,4.32,1478.7
201,1231,C,1,H,3,134,4.34,1478.7
201,1231,C,1,H,3,136,4.36,1482
201,1231,C,1,H,3,138,4.38,1482.1
201,1231,C,1,H,3,140,4.4,1483.6
201,1231,C,1,H,3,142,4.42,1492
201,1231,C,1,H,4,66,5.16,1463.7
201,1231,C,1,H,4,72,5.22,1411.8
201,1231,C,1,H,4,74,5.24,1473.7
201,1231,C,2,H,2,10,7.2,1482.5
201,1231,C,2,H,2,12,7.22,1483.3
201,1231,C,2,H,2,14,7.24,1484.4
201,1231,C,2,H,2,16,7.26,1484.1
201,1231,C,2,H,2,18,7.28,1484.9
201,1231,C,2,H,2,20,7.3,1484
201,1231,C,2,H,2,22,7.32,1485.1
201,1231,C,2,H,2,24,7.34,1485.7
201,1231,C,2,H,2,26,7.36,1485
201,1231,C,2,H,2,28,7.38,1484.5
201,1231,C,2,H,2,30,7.4,1487.2
201,1231,C,2,H,2,32,7.42,1485.3
201,1231,C,2,H,2,34,7.44,1484.7
201,1231,C,2,H,2,36,7.46,1483.4
201,1231,C,2,H,2,38,7.48,1484.7
201,1231,C,2,H,2,40,7.5,1485.8
201,1231,C,2,H,2,42,7.52,1483.4
201,1231,C,2,H,2,44,7.54,1483
201,1231,C,2,H,2,46,7.56,1483.1
201,1231,C,2,H,2,48,7.58,1481.9
201,1231,C,2,H,2,50,7.6,1481.2
201,1231,C,2,H,2,52,7.62,1483.9
201,1231,C,2,H,2,54,7.64,1483
201,1231,C,2,H,2,56,7.66,1483.2
201,1231,C,2,H,2,58,7.68,1483.5
201,1231,C,2,H,2,60,7.7,1485.7
201,1231,C,2,H,2,62,7.72,1483.9
201,1231,C,2,H,2,64,7.74,1482.5
201,1231,C,2,H,2,66,7.76,1486.8
201,1231,C,2,H,2,68,7.78,1483.3
201,1231,C,2,H,2,70,7.8,1483.3
201,1231,C,2,H,2,72,7.82,1484.7
201,1231,C,2,H,2,74,7.84,1484.3
201,1231,C,2,H,2,76,7.86,1484
201,1231,C,2,H,2,78,7.88,1487.3
201,1231,C,2,H,2,80,7.9,1484.3
201,1231,C,2,H,2,82,7.92,1481.7
201,1231,C,2,H,2,84,7.94,1481.9
201,1231,C,2,H,2,86,7.96,1481.5
201,1231,C,2,H,2,88,7.98,1480.5
201,1231,C,2,H,2,90,8,1480.3
201,1231,C,2,H,2,92,8.02,1479.6
201,1231,C,2,H,2,94,8.04,1480.8
201,1231,C,2,H,2,96,8.06,1480.6
201,1231,C,2,H,2,98,8.08,1479.2
201,1231,C,2,H,2,100,8.1,1481.4
201,1231,C,2,H,2,102,8.12,1486.9
201,1231,C,2,H,2,104,8.14,1481.4
201,1231,C,2,H,2,106,8.16,1481.6
201,1231,C,2,H,2,108,8.18,1481.4
201,1231,C,2,H,2,110,8.2,1480.4
201,1231,C,2,H,2,112,8.22,1481.9
201,1231,C,2,H,2,114,8.24,1482.1
201,1231,C,2,H,2,116,8.26,1482
201,1231,C,2,H,2,118,8.28,1483.8
201,1231,C,2,H,2,120,8.3,1482.3
201,1231,C,2,H,2,122,8.32,1482.1
201,1231,C,2,H,2,124,8.34,1483.3
201,1231,C,2,H,2,126,8.36,1483.3
201,1231,C,2,H,2,128,8.38,1484
201,1231,C,2,H,2,130,8.4,1483
201,1231,C,2,H,2,132,8.42,1483.3
201,1231,C,2,H,2,134,8.44,1483.9
201,1231,C,2,H,2,136,8.46,1483.1
201,1231,C,2,H,2,138,8.48,1483.1
201,1231,C,2,H,2,140,8.5,1482.8
201,1231,C,2,H,2,142,8.52,1492.6
201,1231,C,2,H,2,144,8.54,1482.9
201,1231,C,2,H,2,148,8.58,1498.8
201,1231,C,2,H,3,6,8.66,1478.6
201,1231,C,2,H,3,8,8.68,1483.5
201,1231,C,2,H,3,10,8.7,1486.8
201,1231,C,2,H,3,12,8.72,1485.3
201,1231,C,2,H,3,14,8.74,1485.2
201,1231,C,2,H,3,16,8.76,1486.7
201,1231,C,2,H,3,18,8.78,1484.7
201,1231,C,2,H,3,20,8.8,1484.5
201,1231,C,2,H,3,22,8.82,1484.7
201,1231,C,2,H,3,24,8.84,1484.8
201,1231,C,2,H,3,26,8.86,1486.8
201,1231,C,2,H,3,28,8.88,1486.7
201,1231,C,2,H,3,30,8.9,1486.9
201,1231,C,2,H,3,32,8.92,1486.5
201,1231,C,2,H,3,34,8.94,1484.9
201,1231,C,2,H,3,36,8.96,1485.3
201,1231,C,2,H,3,38,8.98,1485.8
201,1231,C,2,H,3,40,9,1486.7
201,1231,C,2,H,3,42,9.02,1487.1
201,1231,C,2,H,3,44,9.04,1487.3
201,1231,C,2,H,3,46,9.06,1486.6
201,1231,C,2,H,3,48,9.08,1486.2
201,1231,C,2,H,3,50,9.1,1485.9
201,1231,C,2,H,3,52,9.12,1486.2
201,1231,C,2,H,3,54,9.14,1488.3
201,1231,C,2,H,3,56,9.16,1486
201,1231,C,2,H,3,58,9.18,1487.4
201,1231,C,2,H,3,60,9.2,1487.9
201,1231,C,2,H,3,62,9.22,1488.1
201,1231,C,2,H,3,64,9.24,1488.8
201,1231,C,2,H,3,66,9.26,1488.8
201,1231,C,2,H,3,68,9.28,1491.2
201,1231,C,2,H,3,70,9.3,1493.2
201,1231,C,2,H,3,72,9.32,1493.8
201,1231,C,2,H,3,74,9.34,1498.3
201,1231,C,2,H,3,76,9.36,1501.2
201,1231,C,2,H,3,78,9.38,1497.3
201,1231,C,2,H,3,80,9.4,1493.9
201,1231,C,2,H,3,82,9.42,1486.5
201,1231,C,2,H,3,84,9.44,1485.3
201,1231,C,2,H,3,86,9.46,1486.4
201,1231,C,2,H,3,88,9.48,1485.2
201,1231,C,2,H,3,90,9.5,1487.3
201,1231,C,2,H,3,92,9.52,1484.2
201,1231,C,2,H,3,94,9.54,1485.7
201,1231,C,2,H,3,96,9.56,1485.4
201,1231,C,2,H,3,98,9.58,1487.1
201,1231,C,2,H,3,100,9.6,1485.1
201,1231,C,2,H,3,102,9.62,1486
201,1231,C,2,H,3,104,9.64,1484.4
201,1231,C,2,H,3,106,9.66,1484.6
201,1231,C,2,H,3,108,9.68,1484.4
201,1231,C,2,H,3,110,9.7,1485.9
201,1231,C,2,H,3,112,9.72,1487.8
201,1231,C,2,H,3,114,9.74,1487.6
201,1231,C,2,H,3,116,9.76,1489.5
201,1231,C,2,H,3,118,9.78,1487.9
201,1231,C,2,H,3,120,9.8,1486.6
201,1231,C,2,H,3,122,9.82,1488.5
201,1231,C,2,H,3,124,9.84,1487.8
201,1231,C,2,H,3,126,9.86,1486.6
201,1231,C,2,H,3,128,9.88,1487.6
201,1231,C,2,H,3,130,9.9,1488.2
201,1231,C,2,H,3,132,9.92,1488.2
201,1231,C,2,H,3,134,9.94,1488.6
201,1231,C,2,H,3,136,9.96,1488.8
201,1231,C,2,H,3,138,9.98,1488
201,1231,C,2,H,3,140,10,1488.3
201,1231,C,2,H,3,142,10.02,1489.9
201,1231,C,2,H,3,144,10.04,1487.3
201,1231,C,2,H,3,148,10.08,1495.4
201,1231,C,2,H,4,6,10.16,1481.8
201,1231,C,2,H,4,8,10.18,1483.9
201,1231,C,2,H,4,10,10.2,1486.2
201,1231,C,2,H,4,12,10.22,1489.4
201,1231,C,2,H,4,14,10.24,1486.2
201,1231,C,2,H,4,16,10.26,1486.4
201,1231,C,2,H,4,18,10.28,1486
201,1231,C,2,H,4,20,10.3,1484.1
201,1231,C,2,H,4,22,10.32,1484.2
201,1231,C,2,H,4,24,10.34,1483.5
201,1231,C,2,H,4,26,10.36,1483.9
201,1231,C,2,H,4,28,10.38,1484
201,1231,C,2,H,4,30,10.4,1483.9
201,1231,C,2,H,4,32,10.42,1484.5
201,1231,C,2,H,4,34,10.44,1483.6
201,1231,C,2,H,4,36,10.46,1482.8
201,1231,C,2,H,4,38,10.48,1483.6
201,1231,C,2,H,4,40,10.5,1483.9
201,1231,C,2,H,4,42,10.52,1485.7
201,1231,C,2,H,4,44,10.54,1485.1
201,1231,C,2,H,4,46,10.56,1484.3
201,1231,C,2,H,4,48,10.58,1485.8
201,1231,C,2,H,4,50,10.6,1488.3
201,1231,C,2,H,4,52,10.62,1490.2
201,1231,C,2,H,4,54,10.64,1486.8
201,1231,C,2,H,4,56,10.66,1486.4
201,1231,C,2,H,4,58,10.68,1486.5
201,1231,C,2,H,4,60,10.7,1485.5
201,1231,C,2,H,4,62,10.72,1484.7
201,1231,C,2,H,4,64,10.74,1484.8
201,1231,C,2,H,4,66,10.76,1485.6
201,1231,C,2,H,4,68,10.78,1488.9
201,1231,C,2,H,4,70,10.8,1486.4
201,1231,C,2,H,4,72,10.82,1487.5
201,1231,C,2,H,4,74,10.84,1486.9
201,1231,C,2,H,4,76,10.86,1489.1
201,1231,C,2,H,4,78,10.88,1488.9
201,1231,C,2,H,4,80,10.9,1489
201,1231,C,2,H,4,82,10.92,1486.2
201,1231,C,2,H,4,84,10.94,1487.4
201,1231,C,2,H,4,86,10.96,1488
201,1231,C,2,H,4,88,10.98,1484.3
201,1231,C,2,H,4,90,11,1483.5
201,1231,C,2,H,4,92,11.02,1485.4
201,1231,C,2,H,4,94,11.04,1487.5
201,1231,C,2,H,4,96,11.06,1486.8
201,1231,C,2,H,4,98,11.08,1490.4
201,1231,C,2,H,4,100,11.1,1487.1
201,1231,C,2,H,4,102,11.12,1486.6
201,1231,C,2,H,4,104,11.14,1487.4
201,1231,C,2,H,4,106,11.16,1487.9
201,1231,C,2,H,4,108,11.18,1489.9
201,1231,C,2,H,4,110,11.2,1488.6
201,1231,C,2,H,4,112,11.22,1489.6
201,1231,C,2,H,4,114,11.24,1490.4
201,1231,C,2,H,4,116,11.26,1488.2
201,1231,C,2,H,4,118,11.28,1487.3
201,1231,C,2,H,4,120,11.3,1487.2
201,1231,C,2,H,4,122,11.32,1488
201,1231,C,2,H,4,124,11.34,1487.8
201,1231,C,2,H,4,126,11.36,1490.2
201,1231,C,2,H,4,128,11.38,1485.9
201,1231,C,2,H,4,130,11.4,1488.5
201,1231,C,2,H,4,132,11.42,1490.7
201,1231,C,2,H,4,134,11.44,1490.5
201,1231,C,2,H,4,136,11.46,1488.2
201,1231,C,2,H,4,138,11.48,1484.7
201,1231,C,2,H,4,140,11.5,1489.4
201,1231,C,2,H,4,142,11.52,1489.2
201,1231,C,2,H,4,144,11.54,1487.2
201,1231,C,2,H,4,146,11.56,1495.3
201,1231,C,2,H,4,148,11.58,1496.3
201,1231,C,2,H,5,6,11.66,1491.4
201,1231,C,2,H,5,8,11.68,1493.6
201,1231,C,2,H,5,10,11.7,1496
201,1231,C,2,H,5,12,11.72,1496.4
201,1231,C,2,H,5,14,11.74,1496.3
201,1231,C,2,H,5,16,11.76,1495.1
201,1231,C,2,H,5,18,11.78,1495.4
201,1231,C,2,H,5,20,11.8,1496.6
201,1231,C,2,H,5,22,11.82,1496
201,1231,C,2,H,5,24,11.84,1498.4
201,1231,C,2,H,5,26,11.86,1494.1
201,1231,C,2,H,5,28,11.88,1496.5
201,1231,C,2,H,5,30,11.9,1499.7
201,1231,C,2,H,5,32,11.92,1502.7
201,1231,C,2,H,5,34,11.94,1500.1
201,1231,C,2,H,5,36,11.96,1501.3
201,1231,C,2,H,5,38,11.98,1496.2
201,1231,C,2,H,5,40,12,1499.3
201,1231,C,2,H,5,42,12.02,1495.3
201,1231,C,2,H,5,44,12.04,1493.5
201,1231,C,2,H,5,46,12.06,1493.8
201,1231,C,2,H,5,48,12.08,1492.9
201,1231,C,2,H,5,50,12.1,1493.5
201,1231,C,2,H,5,52,12.12,1493.6
201,1231,C,2,H,5,54,12.14,1493.1
201,1231,C,2,H,5,56,12.16,1493.5
201,1231,C,2,H,5,58,12.18,1492.5
201,1231,C,2,H,5,60,12.2,1493.3
201,1231,C,2,H,5,62,12.22,1492.7
201,1231,C,2,H,5,64,12.24,1492.6
201,1231,C,2,H,5,66,12.26,1492.6
201,1231,C,2,H,5,68,12.28,1492.3
201,1231,C,2,H,5,70,12.3,1492
201,1231,C,2,H,5,72,12.32,1491.1
201,1231,C,2,H,5,74,12.34,1492.8
201,1231,C,2,H,5,76,12.36,1493.2
201,1231,C,2,H,5,78,12.38,1495
201,1231,C,2,H,5,80,12.4,1492.5
201,1231,C,2,H,5,82,12.42,1493.1
201,1231,C,2,H,5,84,12.44,1494.1
201,1231,C,2,H,5,86,12.46,1492.2
201,1231,C,2,H,5,88,12.48,1491.7
201,1231,C,2,H,5,90,12.5,1491.9
201,1231,C,2,H,5,92,12.52,1493
201,1231,C,2,H,5,94,12.54,1492.5
201,1231,C,2,H,5,96,12.56,1491.3
201,1231,C,2,H,5,98,12.58,1491.4
201,1231,C,2,H,5,100,12.6,1492.3
201,1231,C,2,H,5,102,12.62,1493.9
201,1231,C,2,H,5,104,12.64,1492.4
201,1231,C,2,H,5,106,12.66,1493.2
201,1231,C,2,H,5,108,12.68,1490.2
201,1231,C,2,H,5,110,12.7,1489.9
201,1231,C,2,H,5,112,12.72,1489.8
201,1231,C,2,H,5,114,12.74,1490.9
201,1231,C,2,H,5,116,12.76,1487.6
201,1231,C,2,H,5,118,12.78,1486
201,1231,C,2,H,5,120,12.8,1486.1
201,1231,C,2,H,5,122,12.82,1488
201,1231,C,2,H,5,124,12.84,1487.7
201,1231,C,2,H,5,126,12.86,1487.3
201,1231,C,2,H,5,128,12.88,1487
201,1231,C,2,H,5,130,12.9,1486.8
201,1231,C,2,H,5,132,12.92,1486.2
201,1231,C,2,H,5,134,12.94,1488
201,1231,C,2,H,5,136,12.96,1487.2
201,1231,C,2,H,5,138,12.98,1488.6
201,1231,C,2,H,5,140,13,1489.2
201,1231,C,2,H,5,142,13.02,1489.5
201,1231,C,2,H,5,144,13.04,1489
201,1231,C,2,H,5,146,13.06,1504
201,1231,C,2,H,5,148,13.08,1497.9
201,1231,C,2,H,6,6,13.16,1489.7
201,1231,C,2,H,6,8,13.18,1494.3
201,1231,C,2,H,6,10,13.2,1491.3
201,1231,C,2,H,6,12,13.22,1497.8
201,1231,C,2,H,6,14,13.24,1496.3
201,1231,C,2,H,6,16,13.26,1494
201,1231,C,2,H,6,18,13.28,1494.5
201,1231,C,2,H,6,20,13.3,1491.2
201,1231,C,2,H,6,22,13.32,1490.6
201,1231,C,2,H,6,24,13.34,1489.9
201,1231,C,2,H,6,26,13.36,1489.8
201,1231,C,2,H,6,28,13.38,1489.2
201,1231,C,2,H,6,30,13.4,1487.6
201,1231,C,2,H,6,32,13.42,1488.9
201,1231,C,2,H,6,34,13.44,1489.9
201,1231,C,2,H,6,36,13.46,1489.3
201,1231,C,2,H,6,38,13.48,1491.4
201,1231,C,2,H,6,40,13.5,1491.8
201,1231,C,2,H,6,42,13.52,1491.7
201,1231,C,2,H,6,44,13.54,1490
201,1231,C,2,H,6,46,13.56,1489.9
201,1231,C,2,H,6,48,13.58,1489.9
201,1231,C,2,H,6,50,13.6,1490.3
201,1231,C,2,H,6,52,13.62,1490.2
201,1231,C,2,H,6,54,13.64,1490
201,1231,C,2,H,6,56,13.66,1489.5
201,1231,C,2,H,6,58,13.68,1489
201,1231,C,2,H,6,60,13.7,1488.1
201,1231,C,2,H,6,62,13.72,1489.1
201,1231,C,2,H,6,64,13.74,1490.7
201,1231,C,2,H,6,66,13.76,1490.5
201,1231,C,2,H,6,68,13.78,1490.3
201,1231,C,2,H,6,70,13.8,1492.1
201,1231,C,2,H,6,72,13.82,1491.4
201,1231,C,2,H,6,74,13.84,1492.7
201,1231,C,2,H,6,76,13.86,1493.7
201,1231,C,2,H,6,78,13.88,1493.6
201,1231,C,2,H,6,80,13.9,1490.7
201,1231,C,2,H,6,82,13.92,1490.7
201,1231,C,2,H,6,84,13.94,1490.6
201,1231,C,2,H,6,86,13.96,1490.9
201,1231,C,2,H,6,88,13.98,1489.4
201,1231,C,2,H,6,90,14,1488.3
201,1231,C,2,H,6,92,14.02,1488.2
201,1231,C,2,H,6,94,14.04,1488.8
201,1231,C,2,H,6,96,14.06,1490.4
201,1231,C,2,H,6,98,14.08,1490.4
201,1231,C,2,H,6,100,14.1,1489.8
201,1231,C,2,H,6,102,14.12,1489.8
201,1231,C,2,H,6,104,14.14,1490.6
201,1231,C,2,H,6,106,14.16,1489.6
201,1231,C,2,H,6,108,14.18,1489.9
201,1231,C,2,H,6,110,14.2,1491.4
201,1231,C,2,H,6,112,14.22,1494.7
201,1231,C,2,H,6,114,14.24,1492.1
201,1231,C,2,H,6,116,14.26,1493.1
201,1231,C,2,H,6,118,14.28,1492.4
201,1231,C,2,H,6,120,14.3,1492.8
201,1231,C,2,H,6,122,14.32,1493.2
201,1231,C,2,H,6,124,14.34,1491.9
201,1231,C,2,H,6,126,14.36,1491.1
201,1231,C,2,H,6,128,14.38,1493.2
201,1231,C,2,H,6,130,14.4,1489.7
201,1231,C,2,H,6,132,14.42,1492.2
201,1231,C,2,H,6,134,14.44,1488.3
201,1231,C,2,H,6,136,14.46,1489.9
201,1231,C,2,H,6,138,14.48,1489.4
201,1231,C,2,H,6,140,14.5,1488.6
201,1231,C,2,H,6,142,14.52,1489.3
201,1231,C,2,H,6,144,14.54,1488.6
201,1231,C,2,H,6,148,14.58,1500.3
201,1231,C,2,H,7,4,14.64,1489.8
201,1231,C,2,H,7,6,14.66,1489.4
201,1231,C,2,H,7,8,14.68,1504.6
201,1231,C,2,H,7,10,14.7,1493.9
201,1231,C,2,H,7,12,14.72,1491.9
201,1231,C,2,H,7,14,14.74,1491
201,1231,C,2,H,7,16,14.76,1492.7
201,1231,C,2,H,7,18,14.78,1494
201,1231,C,2,H,7,20,14.8,1492.9
201,1231,C,2,H,7,22,14.82,1493.9
201,1231,C,2,H,7,24,14.84,1493.6
201,1231,C,2,H,7,26,14.86,1493
201,1231,C,2,H,7,28,14.88,1493.2
201,1231,C,2,H,7,30,14.9,1492.3
201,1231,C,2,H,7,32,14.92,1491.8
201,1231,C,2,H,7,34,14.94,1493.3
201,1231,C,2,H,7,36,14.96,1494.1
201,1231,D,1,H,1,30,0.3,1482.6
201,1231,D,1,H,1,40,0.4,1488.9
201,1231,D,1,H,1,50,0.5,1485.8
201,1231,D,1,H,1,60,0.6,1491.3
201,1231,D,1,H,1,70,0.7,1485.6
201,1231,D,1,H,1,80,0.8,1487.6
201,1231,D,1,H,1,90,0.9,1490.3
201,1231,D,1,H,1,100,1,1486
201,1231,D,1,H,1,110,1.1,1488.1
201,1231,D,1,H,1,120,1.2,1486.8
201,1231,D,1,H,1,130,1.3,1487.9
201,1231,D,1,H,1,140,1.4,1486.8
201,1231,D,1,H,2,10,1.6,1488.9
201,1231,D,1,H,2,20,1.7,1484.4
201,1231,D,1,H,2,30,1.8,1485.7
201,1231,D,1,H,2,40,1.9,1482.8
201,1231,D,1,H,2,50,2,1484.1
201,1231,D,1,H,2,60,2.1,1483.6
201,1231,D,1,H,2,70,2.2,1484
201,1231,D,1,H,2,90,2.4,1484.3
201,1231,D,1,H,2,100,2.5,1486.7
201,1231,D,1,H,2,110,2.6,1489.6
201,1231,D,1,H,2,120,2.7,1499.8
201,1231,D,1,H,2,130,2.8,1488.4
201,1231,D,1,H,2,140,2.9,1492.9
201,1231,D,1,H,3,10,3.1,1495.1
201,1231,D,1,H,3,20,3.2,1482.2
201,1231,D,1,H,3,30,3.3,1481.6
201,1231,D,1,H,3,40,3.4,1481
201,1231,D,1,H,3,50,3.5,1481.4
201,1231,D,1,H,3,60,3.6,1480.7
201,1231,D,1,H,3,70,3.7,1481.6
201,1231,D,1,H,3,90,3.9,1481.9
201,1231,D,1,H,3,100,4,1482.1
201,1231,D,1,H,3,110,4.1,1481.3
201,1231,D,1,H,3,120,4.2,1486.6
201,1231,D,1,H,3,130,4.3,1487.6
201,1231,D,1,H,3,140,4.4,1487.8
201,1231,D,1,H,4,10,4.6,1489.1
201,1231,D,1,H,4,20,4.7,1483.1
201,1231,D,1,H,4,30,4.8,1483.5
201,1231,D,1,H,4,40,4.9,1481.2
201,1231,D,1,H,4,50,5,1482.9
201,1231,D,1,H,4,60,5.1,1483.5
201,1231,D,1,H,4,70,5.2,1482.9
201,1231,D,1,H,4,90,5.4,1481.5
201,1231,D,1,H,4,100,5.5,1481.3
