Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Vel.(m/s)
138,848,D,2,H,5,106.5,15.465,1492.5
138,848,D,2,H,5,108.5,15.485,1495.1
138,848,D,2,H,5,110.5,15.505,1495
138,848,D,2,H,5,112.5,15.525,1494.2
138,848,D,2,H,5,114.5,15.545,1491.6
138,848,D,2,H,5,116.5,15.565,1491.6
138,848,D,2,H,5,118.5,15.585,1491.6
138,848,D,2,H,5,120.5,15.605,1493.3
138,848,D,2,H,5,122.5,15.625,1491.6
138,848,D,2,H,5,124.5,15.645,1492.5
138,848,D,2,H,5,126.5,15.665,1493.4
138,848,D,2,H,5,128.5,15.685,1493.4
138,848,D,2,H,5,130.5,15.705,1495.3
138,848,D,2,H,5,132.5,15.725,1499.5
138,848,D,2,H,5,134.5,15.745,1493.7
138,848,D,2,H,5,136.5,15.765,1496.3
138,848,D,2,H,5,138.5,15.785,1494.6
138,848,D,2,H,5,140.5,15.805,1493.8
138,848,D,2,H,5,142.5,15.825,1496.4
138,848,D,2,H,5,144.5,15.845,1540.8
138,848,D,2,H,5,146.7,15.867,2256.7
138,848,D,2,H,6,2.5,15.925,2253
138,848,D,2,H,6,4.6,15.946,2230.7
138,848,D,2,H,6,6.5,15.965,1513.6
138,848,D,2,H,6,8.5,15.985,1511.8
138,848,D,2,H,6,10.5,16.005,1505.2
138,848,D,2,H,6,12.5,16.025,1503.3
138,848,D,2,H,6,14.5,16.045,1501.5
138,848,D,2,H,6,16.5,16.065,1496.4
138,848,D,2,H,6,18.5,16.085,1497.3
138,848,D,2,H,6,20.5,16.105,1495.6
138,848,D,2,H,6,22.5,16.125,1497.3
138,848,D,2,H,6,24.5,16.145,1495.6
138,848,D,2,H,6,26.5,16.165,1495.6
138,848,D,2,H,6,28.5,16.185,1495.5
138,848,D,2,H,6,30.5,16.205,1495.5
138,848,D,2,H,6,32.5,16.225,1496.2
138,848,D,2,H,6,34.5,16.245,1496
138,848,D,2,H,6,36.5,16.265,1493.4
138,848,D,2,H,6,38.5,16.285,1493.4
138,848,D,2,H,6,40.5,16.305,1498.6
138,848,D,2,H,6,42.5,16.325,1498.6
138,848,D,2,H,6,44.5,16.345,1496.9
138,848,D,2,H,6,46.5,16.365,1498.8
138,848,D,2,H,6,48.5,16.385,1497.1
138,848,D,2,H,6,50.5,16.405,1498
138,848,D,2,H,6,52.5,16.425,1499.8
138,848,D,2,H,6,54.6,16.446,1499.8
138,848,D,2,H,6,56.5,16.465,1500.7
138,848,D,2,H,6,58.5,16.485,1499.9
138,848,D,2,H,6,60.5,16.505,1499.1
138,848,D,2,H,6,62.5,16.525,1501
138,848,D,2,H,6,64.5,16.545,1501.1
138,848,D,2,H,6,66.5,16.565,1502
138,848,D,2,H,6,68.5,16.585,1504.6
138,848,D,2,H,6,70.5,16.605,1501.2
138,848,D,2,H,6,72.5,16.625,1498.7
138,848,D,2,H,6,74.5,16.645,1500.3
138,848,D,2,H,6,76.5,16.665,1503.6
138,848,D,2,H,6,78.5,16.685,1503.6
138,848,D,2,H,6,80.5,16.705,1499.3
138,848,D,2,H,6,82.5,16.725,1497.6
138,848,D,2,H,6,84.5,16.745,1495.2
138,848,D,2,H,6,86.5,16.765,1493.5
138,848,D,2,H,6,88.5,16.785,1494.4
138,848,D,2,H,6,90.5,16.805,1493.6
138,848,D,2,H,6,92.5,16.825,1498.7
138,848,D,2,H,6,94.5,16.845,1493.7
138,848,D,2,H,6,96.5,16.865,1493.7
138,848,D,2,H,6,98.5,16.885,1494.6
138,848,D,2,H,6,100.5,16.905,1494.6
138,848,D,2,H,6,102.5,16.925,1495.5
138,848,D,2,H,6,104.5,16.945,1498.9
138,848,D,2,H,6,106.5,16.965,1495.4
138,848,D,2,H,6,108.5,16.985,1497.1
138,848,D,2,H,6,110.5,17.005,1496.1
138,848,D,2,H,6,112.5,17.025,1501
138,848,D,2,H,6,114.5,17.045,1498.4
138,848,D,2,H,6,116.5,17.065,1496.7
138,848,D,2,H,6,118.5,17.085,1499.2
138,848,D,2,H,6,120.5,17.105,1498.3
138,848,D,2,H,6,122.5,17.125,1500
138,848,D,2,H,6,124.5,17.145,1496.5
138,848,D,2,H,6,126.5,17.165,1496.5
138,848,D,2,H,6,128.5,17.185,1504.2
138,848,D,2,H,6,130.5,17.205,1494.8
138,848,D,2,H,6,132.5,17.225,1494.8
138,848,D,2,H,6,134.5,17.245,1495.7
138,848,D,2,H,6,136.5,17.265,1503.4
138,848,D,2,H,6,138.5,17.285,1496.6
138,848,D,2,H,6,140.5,17.305,1494.9
138,848,D,2,H,6,142.5,17.325,1493.3
138,848,D,2,H,6,144.5,17.345,1511.4
138,848,D,2,H,6,146.7,17.367,2246.5
138,848,D,2,H,7,2.5,17.425,2253
138,848,D,2,H,7,4.6,17.446,2218.9
138,848,D,2,H,7,6.5,17.465,1499.6
138,848,D,2,H,7,8.5,17.485,1502
138,848,D,2,H,7,10.5,17.505,1494.6
138,848,D,2,H,7,12.7,17.527,1497.2
138,848,D,2,H,7,14.5,17.545,1501.4
138,848,D,2,H,7,16.6,17.566,1494.6
138,848,D,2,H,7,18.5,17.585,1494.6
138,848,D,2,H,7,20.6,17.606,1502.2
138,848,D,2,H,7,22.5,17.625,1507.3
138,848,D,2,H,7,24.5,17.645,1504.7
138,848,D,2,H,7,26.5,17.665,1503
138,848,D,2,H,7,28.7,17.687,1502.2
138,848,D,2,H,7,30.5,17.705,1506.4
138,848,D,2,H,7,32.5,17.725,1501.2
138,848,D,2,H,7,34.6,17.746,1500.5
138,848,D,2,H,7,36.5,17.765,1500.5
138,848,D,2,H,7,38.7,17.787,1497.9
138,848,D,2,H,7,40.5,17.805,1498.8
138,848,D,2,H,7,42.7,17.827,1500.5
138,848,D,2,H,7,44.7,17.847,1492
138,848,D,2,H,7,46.5,17.865,1496.3
138,848,D,2,H,7,48.5,17.885,1497.2
138,848,D,2,H,7,50.7,17.907,1494.6
138,848,D,2,H,7,52.6,17.926,1492.8
138,848,D,2,H,7,54.5,17.945,1497.7
138,848,D,2,H,7,56.5,17.965,1496.8
138,848,D,2,H,7,58.6,17.986,1492.5
138,848,D,2,H,7,60.5,18.005,1490.7
138,848,D,2,H,7,62.6,18.026,1490.7
138,848,D,2,H,7,64.6,            ,1489.1
138,848,D,3,H,1,2.5,17.925,2253
138,848,D,3,H,1,4.6,17.946,2212.4
138,848,D,3,H,1,6.5,17.965,2174.4
138,848,D,3,H,1,8.5,17.985,1548.6
138,848,D,3,H,1,10.5,18.005,1504.6
138,848,D,3,H,1,12.5,18.025,1502.9
138,848,D,3,H,1,14.5,18.045,1497.7
138,848,D,3,H,1,16.5,18.065,1496.8
138,848,D,3,H,1,18.5,18.085,1496.8
138,848,D,3,H,1,20.5,18.105,1494.2
138,848,D,3,H,1,22.5,18.125,1496.7
138,848,D,3,H,1,24.5,18.145,1500.1
138,848,D,3,H,1,26.5,18.165,1496.7
138,848,D,3,H,1,28.5,18.185,1493.3
138,848,D,3,H,1,30.5,18.205,1493.3
138,848,D,3,H,1,32.5,18.225,1493.3
138,848,D,3,H,1,34.5,18.245,1496.7
138,848,D,3,H,1,36.5,18.265,1498.5
138,848,D,3,H,1,38.5,18.285,1492.5
138,848,D,3,H,1,40.5,18.305,1491.7
138,848,D,3,H,1,42.5,18.325,1491.7
138,848,D,3,H,1,44.5,18.345,1492.6
138,848,D,3,H,1,46.5,18.365,1494.3
138,848,D,3,H,1,48.5,18.385,1495.2
138,848,D,3,H,1,50.5,18.405,1498.6
138,848,D,3,H,1,52.5,18.425,1499.5
138,848,D,3,H,1,54.5,18.445,1499.5
138,848,D,3,H,1,56.5,18.465,1498.7
138,848,D,3,H,1,58.5,18.485,1497.9
138,848,D,3,H,1,60.5,18.505,1499.7
138,848,D,3,H,1,62.5,18.525,1497.2
138,848,D,3,H,1,64.5,18.545,1495.5
138,848,D,3,H,1,66.5,18.565,1498.1
138,848,D,3,H,1,68.5,18.585,1496.4
138,848,D,3,H,1,70.5,18.605,1495.6
138,848,D,3,H,1,72.5,18.625,1493.9
138,848,D,3,H,1,74.5,18.645,1494.8
138,848,D,3,H,1,76.5,18.665,1493.1
138,848,D,3,H,1,78.5,18.685,1495.7
138,848,D,3,H,1,80.5,18.705,1494.9
138,848,D,3,H,1,82.5,18.725,1494
138,848,D,3,H,1,84.5,18.745,1495.7
138,848,D,3,H,1,86.5,18.765,1501.7
138,848,D,3,H,1,88.5,18.785,1502.5
138,848,D,3,H,1,90.5,18.805,1500.8
138,848,D,3,H,1,92.5,18.825,1509.4
138,848,D,3,H,1,94.5,18.845,1505.1
138,848,D,3,H,1,96.5,18.865,1502.5
138,848,D,3,H,1,98.5,18.885,1498.1
138,848,D,3,H,1,100.5,18.905,1500.8
138,848,D,3,H,1,102.5,18.925,1498.3
138,848,D,3,H,1,104.5,18.945,1498.3
138,848,D,3,H,1,106.5,18.965,1494.9
138,848,D,3,H,1,108.5,18.985,1494.9
138,848,D,3,H,1,110.5,19.005,1492.3
138,848,D,3,H,1,112.5,19.025,1496.5
138,848,D,3,H,1,114.5,19.045,1493.1
138,848,D,3,H,1,116.5,19.065,1493.1
138,848,D,3,H,1,118.5,19.085,1494
138,848,D,3,H,1,120.5,19.105,1497.4
138,848,D,3,H,1,122.5,19.125,1497.4
138,848,D,3,H,1,124.5,19.145,1498.2
138,848,D,3,H,1,126.5,19.165,1498.2
138,848,D,3,H,1,128.5,19.185,1498.2
138,848,D,3,H,1,130.5,19.205,1496.5
138,848,D,3,H,1,132.5,19.225,1498.2
138,848,D,3,H,1,134.5,19.245,1499.9
138,848,D,3,H,1,136.5,19.265,1499.9
138,848,D,3,H,1,138.5,19.285,1499
138,848,D,3,H,1,140.5,19.305,1498.2
138,848,D,3,H,1,142.5,19.325,1495.7
138,848,D,3,H,1,144.5,19.345,1507.5
138,848,D,3,H,1,146.6,19.366,1535.9
138,848,D,3,H,2,2.5,19.425,2253
138,848,D,3,H,2,4.6,19.446,2220
138,848,D,3,H,2,6.5,19.465,1566.2
138,848,D,3,H,2,8.5,19.485,1501.7
138,848,D,3,H,2,10.5,19.505,1501.1
138,848,D,3,H,2,12.5,19.525,1500.2
138,848,D,3,H,2,14.5,19.545,1495.9
138,848,D,3,H,2,16.5,19.565,1495.9
138,848,D,3,H,2,18.5,19.585,1495
138,848,D,3,H,2,20.5,19.605,1495
138,848,D,3,H,2,22.5,19.625,1496.7
138,848,D,3,H,2,24.5,19.645,1491.6
138,848,D,3,H,2,26.5,19.665,1494.2
138,848,D,3,H,2,28.5,19.685,1493.3
138,848,D,3,H,2,30.5,19.705,1495
138,848,D,3,H,2,32.5,19.725,1495
138,848,D,3,H,2,34.5,19.745,1496.7
138,848,D,3,H,2,36.6,19.766,1496.7
138,848,D,3,H,2,38.5,19.785,1495
138,848,D,3,H,2,40.5,19.805,1495.8
138,848,D,3,H,2,42.7,19.827,1495.8
138,848,D,3,H,2,44.5,19.845,1495
138,848,D,3,H,2,46.5,19.865,1493.3
138,848,D,3,H,2,48.5,19.885,1492.4
138,848,D,3,H,2,50.5,19.905,1494.1
138,848,D,3,H,2,52.5,19.925,1495
138,848,D,3,H,2,54.8,19.948,1490.7
138,848,D,3,H,2,56.6,19.966,1492.4
138,848,D,3,H,2,58.5,19.985,1492.4
138,848,D,3,H,2,60.6,20.006,1488.9
138,848,D,3,H,2,62.5,20.025,1489.7
138,848,D,3,H,2,64.5,20.045,1494.1
138,848,D,3,H,2,66.5,20.065,1496.7
138,848,D,3,H,2,68.6,20.086,1491.6
138,848,D,3,H,2,70.5,20.105,1491.6
138,848,D,3,H,2,72.7,20.127,1491.6
138,848,D,3,H,2,74.5,20.145,1491.6
138,848,D,3,H,2,76.6,20.166,1491.6
138,848,D,3,H,2,78.7,20.187,1490
138,848,D,3,H,2,80.7,20.207,1490.9
138,848,D,3,H,2,82.6,20.226,1489.2
138,848,D,3,H,2,84.5,20.245,1488.3
138,848,D,3,H,2,86.5,20.265,1490
138,848,D,3,H,2,88.6,20.286,1490.9
138,848,D,3,H,2,90.5,20.305,1490.9
138,848,D,3,H,2,92.6,20.326,1493.4
138,848,D,3,H,2,94.7,20.347,1496.8
138,848,D,3,H,2,96.7,20.367,1496.8
138,848,D,3,H,2,98.7,20.387,1494.2
138,848,D,3,H,2,100.6,20.406,1496.8
138,848,D,3,H,2,102.6,20.426,1496.8
138,848,D,3,H,2,104.5,20.445,1496.8
138,848,D,3,H,2,106.5,20.465,1496.8
138,848,D,3,H,2,108.5,20.485,1496.8
138,848,D,3,H,2,110.5,20.505,1496.8
138,848,D,3,H,2,112.5,20.525,1498.5
138,848,D,3,H,2,114.5,20.545,1494.2
138,848,D,3,H,2,116.5,20.565,1490.9
138,848,D,3,H,2,118.5,20.585,1490.9
138,848,D,3,H,2,120.5,20.605,1492.5
138,848,D,3,H,2,122.5,20.625,1493.3
138,848,D,3,H,2,124.5,20.645,1491.6
138,848,D,3,H,2,126.5,20.665,1490.7
138,848,D,3,H,2,128.5,20.685,1488.2
138,848,D,3,H,2,130.5,20.705,1494.1
138,848,D,3,H,2,132.5,20.725,1489.1
138,848,D,3,H,2,134.5,20.745,1490
138,848,D,3,H,2,136.5,20.765,1492.5
138,848,D,3,H,2,138.5,20.785,1490
138,848,D,3,H,2,140.5,20.805,1491.6
138,848,D,3,H,2,142.5,20.825,1493.4
138,848,D,3,H,2,144.5,20.845,1501.8
138,848,D,3,H,2,146.6,20.866,2251.5
138,848,D,3,H,3,2.5,20.925,2253
138,848,D,3,H,3,4.5,20.945,2230.5
138,848,D,3,H,3,6.5,20.965,1502.9
138,848,D,3,H,3,8.5,20.985,1502.8
138,848,D,3,H,3,10.5,21.005,1494.4
138,848,D,3,H,3,12.5,21.025,1494.4
138,848,D,3,H,3,14.5,21.045,1492.7
138,848,D,3,H,3,16.5,21.065,1491.8
138,848,D,3,H,3,18.5,21.085,1492.7
138,848,D,3,H,3,20.5,21.105,1493.4
138,848,D,3,H,3,22.5,21.125,1493.4
138,848,D,3,H,3,24.5,21.145,1491.8
138,848,D,3,H,3,26.5,21.165,1490.9
138,848,D,3,H,3,28.5,21.185,1490.1
138,848,D,3,H,3,30.7,21.207,1489.2
138,848,D,3,H,3,32.5,21.225,1489.2
138,848,D,3,H,3,34.6,21.246,1490.1
138,848,D,3,H,3,36.5,21.265,1489.3
138,848,D,3,H,3,38.5,21.285,1490.1
138,848,D,3,H,3,40.5,21.305,1490.1
138,848,D,3,H,3,42.6,21.326,1492.7
138,848,D,3,H,3,44.8,21.348,1491.8
138,848,D,3,H,3,46.5,21.365,1493.4
138,848,D,3,H,3,48.5,21.385,1491.8
138,848,D,3,H,3,50.5,21.405,1490.1
138,848,D,3,H,3,52.5,21.425,1490.9
138,848,D,3,H,3,54.5,21.445,1490
138,848,D,3,H,3,56.6,21.466,1489.1
138,848,D,3,H,3,58.5,21.485,1490
138,848,D,3,H,3,60.6,21.506,1490
138,848,D,3,H,3,62.5,21.525,1490
138,848,D,3,H,3,64.5,21.545,1489.1
138,848,D,3,H,3,66.5,21.565,1491.6
138,848,D,3,H,3,68.6,21.586,1490.7
138,848,D,3,H,3,70.6,21.606,1490.7
138,848,D,3,H,3,72.5,21.625,1490.7
138,848,D,3,H,3,74.5,21.645,1489.8
138,848,D,3,H,3,76.7,21.667,1491.5
138,848,D,3,H,3,78.7,21.687,1491.5
138,848,D,3,H,3,80.6,21.706,1489.8
138,848,D,3,H,3,82.5,21.725,1493.2
138,848,D,3,H,3,84.6,21.746,1489.8
138,848,D,3,H,3,86.7,21.767,1492.4
138,848,D,3,H,3,88.6,21.786,1493.2
138,848,D,3,H,3,90.5,21.805,1494.1
138,848,D,3,H,3,92.6,21.826,1490.7
138,848,D,3,H,3,94.5,21.845,1491.5
138,848,D,3,H,3,96.5,21.865,1489.8
138,848,D,3,H,3,98.5,21.885,1489.8
138,848,D,3,H,3,100.5,21.905,1491.5
138,848,D,3,H,3,102.5,21.925,1491.5
138,848,D,3,H,3,104.5,21.945,1489.8
138,848,D,3,H,3,106.6,21.966,1486.5
138,848,D,3,H,3,108.5,21.985,1487.4
138,848,D,3,H,3,110.5,22.005,1487.4
138,848,D,3,H,3,112.6,22.026,1486.5
138,848,D,3,H,3,114.6,22.046,1488.2
138,848,D,3,H,3,116.6,22.066,1486.5
138,848,D,3,H,3,118.7,22.087,1486.5
138,848,D,3,H,3,120.7,22.107,1487.4
138,848,D,3,H,3,122.5,22.125,1486.5
138,848,D,3,H,3,124.6,22.146,1489.1
138,848,D,3,H,3,126.7,22.167,1489.8
138,848,D,3,H,3,128.6,22.186,1489.8
138,848,D,3,H,3,130.5,22.205,1492.4
138,848,D,3,H,3,132.6,22.226,1492.4
138,848,D,3,H,3,134.6,22.246,1490.7
138,848,D,3,H,3,136.5,22.265,1489.1
138,848,D,3,H,3,138.6,22.286,1489.1
138,848,D,3,H,3,140.5,22.305,1492.4
138,848,D,3,H,3,142.5,22.325,1494.2
138,848,D,3,H,3,144.7,22.347,1492.5
138,848,D,3,H,3,146.5,22.365,2230.7
138,848,D,3,H,4,2.5,22.425,2253
138,848,D,3,H,4,4.7,22.447,2220.3
138,848,D,3,H,4,6.5,22.465,1530.3
138,848,D,3,H,4,8.5,22.485,1504.3
138,848,D,3,H,4,10.5,22.505,1497.6
138,848,D,3,H,4,12.5,22.525,1497.6
138,848,D,3,H,4,14.5,22.545,1495.8
138,848,D,3,H,4,16.5,22.565,1495
138,848,D,3,H,4,18.5,22.585,1492.4
138,848,D,3,H,4,20.6,22.606,1492.4
138,848,D,3,H,4,22.5,22.625,1490.7
138,848,D,3,H,4,24.5,22.645,1493.3
138,848,D,3,H,4,26.5,22.665,1493.3
138,848,D,3,H,4,28.5,22.685,1495.9
138,848,D,3,H,4,30.5,22.705,1490.7
138,848,D,3,H,4,32.5,22.725,1489.1
138,848,D,3,H,4,34.5,22.745,1490
138,848,D,3,H,4,36.5,22.765,1493.3
138,848,D,3,H,4,38.5,22.785,1490.7
138,848,D,3,H,4,40.5,22.805,1494.1
138,848,D,3,H,4,42.6,22.826,1494.9
138,848,D,3,H,4,44.5,22.845,1491.5
138,848,D,3,H,4,46.5,22.865,1491.5
138,848,D,3,H,4,48.7,22.887,1492.4
138,848,D,3,H,4,50.5,22.905,1489.8
138,848,D,3,H,4,52.6,22.926,1492.4
138,848,D,3,H,4,54.5,22.945,1489.1
138,848,D,3,H,4,56.6,22.966,1491.6
138,848,D,3,H,4,58.6,22.986,1492.4
138,848,D,3,H,4,60.6,23.006,1492.4
138,848,D,3,H,4,62.5,23.025,1492.4
138,848,D,3,H,4,64.8,23.048,1493.3
138,848,D,3,H,4,66.5,23.065,1492.4
138,848,D,3,H,4,68.5,23.085,1489.8
138,848,D,3,H,4,70.6,23.106,1490.7
138,848,D,3,H,4,72.5,23.125,1490.7
138,848,D,3,H,4,74.5,23.145,1492.4
138,848,D,3,H,4,76.5,23.165,1491.5
138,848,D,3,H,4,78.6,23.186,1490
138,848,D,3,H,4,80.6,23.206,1488.2
138,848,D,3,H,4,82.7,23.227,1491.5
138,848,D,3,H,4,84.5,23.245,1488.2
138,848,D,3,H,4,86.7,23.267,1489.8
138,848,D,3,H,4,88.5,23.285,1489.8
138,848,D,3,H,4,90.5,23.305,1489.1
138,848,D,3,H,4,92.6,23.326,1492.4
138,848,D,3,H,4,94.6,23.346,1492.4
138,848,D,3,H,4,96.5,23.365,1491.5
138,848,D,3,H,4,98.6,23.386,1491.5
138,848,D,3,H,4,100.5,23.405,1491.5
138,848,D,3,H,4,102.6,23.426,1495.8
138,848,D,3,H,4,104.6,23.446,1494.9
138,848,D,3,H,4,106.6,23.466,1494.9
138,848,D,3,H,4,108.7,23.487,1495.7
138,848,D,3,H,4,110.5,23.505,1496.6
138,848,D,3,H,4,112.5,23.525,1495.7
138,848,D,3,H,4,114.5,23.545,1495.7
138,848,D,3,H,4,116.5,23.565,1497.4
138,848,D,3,H,4,118.5,23.585,1495.7
138,848,D,3,H,4,120.5,23.605,1497.4
138,848,D,3,H,4,122.5,23.625,1497.4
138,848,D,3,H,4,124.5,23.645,1495.7
138,848,D,3,H,4,126.5,23.665,1499.1
138,848,D,3,H,4,128.5,23.685,1499.1
138,848,D,3,H,4,130.5,23.705,1499.1
138,848,D,3,H,4,132.5,23.725,1500
138,848,D,3,H,4,134.5,23.745,1498.3
138,848,D,3,H,4,136.5,23.765,1497.4
138,848,D,3,H,4,138.5,23.785,1499.1
138,848,D,3,H,4,140.5,23.805,1497.4
138,848,D,3,H,4,142.5,23.825,1500
138,848,D,3,H,4,144.5,23.845,1498.3
138,848,D,3,H,4,146.7,23.867,1519.4
138,848,D,3,H,5,2.5,23.925,2253
138,848,D,3,H,5,4.6,23.946,2209.8
138,848,D,3,H,5,6.5,23.965,1509.6
138,848,D,3,H,5,8.5,23.985,1507.8
138,848,D,3,H,5,10.5,24.005,1500.3
138,848,D,3,H,5,12.5,24.025,1496.6
138,848,D,3,H,5,14.5,24.045,1497.4
138,848,D,3,H,5,16.5,24.065,1494
138,848,D,3,H,5,18.5,24.085,1493.1
138,848,D,3,H,5,20.5,24.105,1492.3
138,848,D,3,H,5,22.5,24.125,1493.1
138,848,D,3,H,5,24.5,24.145,1489.6
138,848,D,3,H,5,26.5,24.165,1489.6
138,848,D,3,H,5,28.5,24.185,1490.5
138,848,D,3,H,5,30.7,24.207,1491.4
138,848,D,3,H,5,32.6,24.226,1491.4
138,848,D,3,H,5,34.5,24.245,1494.8
138,848,D,3,H,5,36.5,24.265,1489.7
138,848,D,3,H,5,38.5,24.285,1491.4
138,848,D,3,H,5,40.5,24.305,1492.3
138,848,D,3,H,5,42.8,24.328,1492.3
138,848,D,3,H,5,44.5,24.345,1491.5
138,848,D,3,H,5,46.5,24.365,1491.5
138,848,D,3,H,5,48.5,24.385,1489.8
138,848,D,3,H,5,50.6,24.406,1491.5
138,848,D,3,H,5,52.5,24.425,1494.1
138,848,D,3,H,5,54.5,24.445,1491.5
138,848,D,3,H,5,56.5,24.465,1494.9
138,848,D,3,H,5,58.5,24.485,1496.6
138,848,D,3,H,5,60.6,24.506,1495.8
138,848,D,3,H,5,62.5,24.525,1494.1
138,848,D,3,H,5,64.8,24.548,1494.1
138,848,D,3,H,5,66.5,24.565,1493.3
138,848,D,3,H,5,68.7,24.587,1491.6
138,848,D,3,H,5,70.5,24.605,1493.4
138,848,D,3,H,5,72.5,24.625,1494.2
138,848,D,3,H,5,74.6,24.646,1494.2
138,848,D,3,H,5,76.6,24.666,1493.3
138,848,D,3,H,5,78.5,24.685,1494.2
138,848,D,3,H,5,80.5,24.705,1493.3
138,848,D,3,H,5,82.5,24.725,1496.7
138,848,D,3,H,5,84.5,24.745,1497.5
138,848,D,3,H,5,86.5,24.765,1495.8
138,848,D,3,H,5,88.5,24.785,1494.1
138,848,D,3,H,5,90.5,24.805,1497.5
138,848,D,3,H,5,92.5,24.825,1498.4
138,848,D,3,H,5,94.5,24.845,1496.6
138,848,D,3,H,5,96.5,24.865,1496.6
138,848,D,3,H,5,98.5,24.885,1498.3
138,848,D,3,H,5,100.5,24.905,1492.4
138,848,D,3,H,5,102.5,24.925,1492.4
138,848,D,3,H,5,104.5,24.945,1492.4
138,848,D,3,H,5,106.5,24.965,1491.5
138,848,D,3,H,5,108.5,24.985,1491.5
138,848,D,3,H,5,110.5,25.005,1489.8
138,848,D,3,H,5,112.5,25.025,1488.2
138,848,D,3,H,5,114.5,25.045,1490.7
138,848,D,3,H,5,116.5,25.065,1490.7
138,848,D,3,H,5,118.5,25.085,1491.6
138,848,D,3,H,5,120.5,25.105,1489.1
138,848,D,3,H,5,122.5,25.125,1489.1
138,848,D,3,H,5,124.5,25.145,1491.6
138,848,D,3,H,5,126.5,25.165,1492.4
138,848,D,3,H,5,128.5,25.185,1492.4
138,848,D,3,H,5,130.5,25.205,1494.1
138,848,D,3,H,5,132.5,25.225,1494.1
138,848,D,3,H,5,134.5,25.245,1489.8
138,848,D,3,H,5,136.5,25.265,1489.8
138,848,D,3,H,5,138.5,25.285,1491.5
138,848,D,3,H,5,140.5,25.305,1492.4
138,848,D,3,H,5,142.5,25.325,1494.1
138,848,D,3,H,5,144.5,25.345,1492.4
138,848,D,3,H,5,146.7,25.367,2234.7
138,848,D,3,H,6,2.5,25.425,2256.7
138,848,D,3,H,6,4.6,25.446,2230.5
138,848,D,3,H,6,6.5,25.465,1508.2
138,848,D,3,H,6,8.5,25.485,1507.2
138,848,D,3,H,6,10.5,25.505,1499.3
138,848,D,3,H,6,12.5,25.525,1499.3
138,848,D,3,H,6,14.5,25.545,1497.5
138,848,D,3,H,6,16.5,25.565,1494.9
138,848,D,3,H,6,18.5,25.585,1494.9
138,848,D,3,H,6,20.5,25.605,1496.6
138,848,D,3,H,6,22.5,25.625,1494
138,848,D,3,H,6,24.5,25.645,1494.9
138,848,D,3,H,6,26.5,25.665,1496.6
138,848,D,3,H,6,28.5,25.685,1494.9
138,848,D,3,H,6,30.5,25.705,1494.9
138,848,D,3,H,6,32.5,25.725,1494
138,848,D,3,H,6,34.5,25.745,1494.9
138,848,D,3,H,6,36.5,25.765,1494.9
138,848,D,3,H,6,38.5,25.785,1491.5
138,848,D,3,H,6,40.5,25.805,1492.3
138,848,D,3,H,6,42.5,25.825,1493.1
138,848,D,3,H,6,44.5,25.845,1494.9
138,848,D,3,H,6,46.5,25.865,1493.2
138,848,D,3,H,6,48.5,25.885,1492.3
138,848,D,3,H,6,50.5,25.905,1491.5
138,848,D,3,H,6,52.5,25.925,1487.2
138,848,D,3,H,6,54.5,25.945,1490.7
138,848,D,3,H,6,56.5,25.965,1487.4
138,848,D,3,H,6,58.5,25.985,1487.4
138,848,D,3,H,6,60.5,26.005,1489.1
138,848,D,3,H,6,62.5,26.025,1488.3
138,848,D,3,H,6,64.8,26.048,1489.1
138,848,D,3,H,6,66.5,26.065,1490
138,848,D,3,H,6,68.5,26.085,1490
138,848,D,3,H,6,70.5,26.105,1490.7
138,848,D,3,H,6,72.5,26.125,1489.1
138,848,D,3,H,6,74.5,26.145,1490
138,848,D,3,H,6,76.5,26.165,1489.2
138,848,D,3,H,6,78.5,26.185,1490
138,848,D,3,H,6,80.5,26.205,1490.9
138,848,D,3,H,6,82.5,26.225,1490.9
138,848,D,3,H,6,84.5,26.245,1491.8
138,848,D,3,H,6,86.5,26.265,1490.1
138,848,D,3,H,6,88.5,26.285,1490.9
138,848,D,3,H,6,90.5,26.305,1491.6
138,848,D,3,H,6,92.5,26.325,1489.1
138,848,D,3,H,6,94.5,26.345,1490.7
138,848,D,3,H,6,96.5,26.365,1490.7
138,848,D,3,H,6,98.5,26.385,1488.9
138,848,D,3,H,6,100.5,26.405,1491.5
138,848,D,3,H,6,102.5,26.425,1491.5
138,848,D,3,H,6,104.5,26.445,1490.7
138,848,D,3,H,6,106.5,26.465,1492.4
138,848,D,3,H,6,108.5,26.485,1491.5
138,848,D,3,H,6,110.5,26.505,1492.4
138,848,D,3,H,6,112.5,26.525,1492.4
138,848,D,3,H,6,114.5,26.545,1494.1
138,848,D,3,H,6,116.5,26.565,1494.1
138,848,D,3,H,6,118.5,26.585,1492.4
138,848,D,3,H,6,120.5,26.605,1492.4
138,848,D,3,H,6,122.5,26.625,1493.2
138,848,D,3,H,6,124.5,26.645,1491.5
138,848,D,3,H,6,126.5,26.665,1491.5
138,848,D,3,H,6,128.5,26.685,1491.5
138,848,D,3,H,6,130.5,26.705,1491.5
138,848,D,3,H,6,132.5,26.725,1491.5
138,848,D,3,H,6,134.5,26.745,1493.2
138,848,D,3,H,6,136.5,26.765,1491.5
138,848,D,3,H,6,138.5,26.785,1490.6
138,848,D,3,H,6,140.5,26.805,1488.9
138,848,D,3,H,6,142.5,26.825,1487.2
