Leg,Site,H,Cor,T,Sc,Top(cm),Depth (mbsf),Density (g/cc)
201,1225,C,19,H,4,60,175.25,1.629
201,1225,C,19,H,4,70,175.35,1.598
201,1225,C,19,H,4,80,175.45,1.579
201,1225,C,19,H,4,90,175.55,1.608
201,1225,C,19,H,4,100,175.65,1.636
201,1225,C,19,H,4,110,175.75,1.663
201,1225,C,19,H,4,120,175.85,1.62
201,1225,C,19,H,4,130,175.95,1.594
201,1225,C,19,H,4,140,176.05,1.559
201,1225,C,19,H,5,10,176.25,1.561
201,1225,C,19,H,5,20,176.35,1.517
201,1225,C,19,H,5,30,176.45,1.476
201,1225,C,19,H,5,40,176.55,1.485
201,1225,C,19,H,5,50,176.65,1.46
201,1225,C,19,H,5,60,176.75,1.485
201,1225,C,19,H,5,70,176.85,1.498
201,1225,C,19,H,5,80,176.95,1.538
201,1225,C,19,H,5,90,177.05,1.59
201,1225,C,19,H,5,100,177.15,1.581
201,1225,C,19,H,5,110,177.25,1.519
201,1225,C,19,H,5,120,177.35,1.486
201,1225,C,19,H,5,130,177.45,1.526
201,1225,C,19,H,6,10,177.75,1.546
201,1225,C,19,H,6,20,177.85,1.567
201,1225,C,19,H,6,30,177.95,1.592
201,1225,C,19,H,6,40,178.05,1.546
201,1225,C,19,H,6,50,178.15,1.503
201,1225,C,19,H,6,60,178.25,1.477
201,1225,C,19,H,6,70,178.35,1.525
201,1225,C,19,H,6,80,178.45,1.511
201,1225,C,19,H,6,90,178.55,1.52
201,1225,C,19,H,6,100,178.65,1.522
201,1225,C,19,H,6,110,178.75,1.51
201,1225,C,19,H,6,120,178.85,1.54
201,1225,C,19,H,6,130,178.95,1.569
201,1225,C,19,H,7,10,179.1,1.563
201,1225,C,19,H,7,20,179.2,1.577
201,1225,C,19,H,7,30,179.3,1.546
201,1225,C,19,H,7,40,179.4,1.512
201,1225,C,19,H,7,50,179.5,1.541
201,1225,C,19,H,7,60,179.6,1.569
201,1225,C,19,H,7,70,179.7,1.561
201,1225,C,20,H,1,10,179.9,0.721
201,1225,C,20,H,1,20,180,1.427
201,1225,C,20,H,1,30,180.1,1.399
201,1225,C,20,H,1,40,180.2,1.406
201,1225,C,20,H,1,50,180.3,1.408
201,1225,C,20,H,1,60,180.4,1.478
201,1225,C,20,H,1,70,180.5,1.474
201,1225,C,20,H,1,80,180.6,1.475
201,1225,C,20,H,1,90,180.7,1.488
201,1225,C,20,H,1,100,180.8,1.466
201,1225,C,20,H,1,110,180.9,1.406
201,1225,C,20,H,1,120,181,1.437
201,1225,C,20,H,1,130,181.1,1.5
201,1225,C,20,H,2,10,181.4,1.587
201,1225,C,20,H,2,20,181.5,1.554
201,1225,C,20,H,2,30,181.6,1.579
201,1225,C,20,H,2,40,181.7,1.626
201,1225,C,20,H,2,50,181.8,1.649
201,1225,C,20,H,2,60,181.9,1.651
201,1225,C,20,H,2,70,182,1.623
201,1225,C,20,H,2,80,182.1,1.586
201,1225,C,20,H,2,90,182.2,1.581
201,1225,C,20,H,2,100,182.3,1.495
201,1225,C,20,H,2,110,182.4,1.556
201,1225,C,20,H,2,120,182.5,1.518
201,1225,C,20,H,2,130,182.6,1.559
201,1225,C,20,H,3,10,182.9,1.515
201,1225,C,20,H,3,20,183,1.533
201,1225,C,20,H,3,30,183.1,1.515
201,1225,C,20,H,3,40,183.2,1.519
201,1225,C,20,H,3,50,183.3,1.529
201,1225,C,20,H,3,60,183.4,1.526
201,1225,C,20,H,3,70,183.5,1.488
201,1225,C,20,H,3,80,183.6,1.603
201,1225,C,20,H,3,90,183.7,1.531
201,1225,C,20,H,3,100,183.8,1.521
201,1225,C,20,H,3,110,183.9,1.495
201,1225,C,20,H,3,120,184,1.489
201,1225,C,20,H,3,130,184.1,1.482
201,1225,C,20,H,3,140,184.2,1.493
201,1225,C,20,H,4,10,184.4,2.11
201,1225,C,20,H,4,20,184.5,1.666
201,1225,C,20,H,4,30,184.6,1.477
201,1225,C,20,H,4,40,184.7,1.558
201,1225,C,20,H,4,50,184.8,1.539
201,1225,C,20,H,4,60,184.9,1.511
201,1225,C,20,H,4,70,185,1.453
201,1225,C,20,H,4,80,185.1,1.421
201,1225,C,20,H,4,90,185.2,1.431
201,1225,C,20,H,4,100,185.3,1.724
201,1225,C,20,H,4,110,185.4,1.841
201,1225,C,20,H,4,120,185.5,1.706
201,1225,C,20,H,4,130,185.6,1.484
201,1225,C,20,H,4,140,185.7,1.528
201,1225,C,20,H,5,10,185.9,1.534
201,1225,C,20,H,5,20,186,1.549
201,1225,C,20,H,5,30,186.1,1.566
201,1225,C,20,H,5,40,186.2,1.581
201,1225,C,20,H,5,50,186.3,1.539
201,1225,C,20,H,5,60,186.4,1.546
201,1225,C,20,H,5,70,186.5,1.574
201,1225,C,20,H,5,80,186.6,1.629
201,1225,C,20,H,5,90,186.7,1.635
201,1225,C,20,H,5,100,186.8,1.655
201,1225,C,20,H,5,110,186.9,1.695
201,1225,C,20,H,5,120,187,1.659
201,1225,C,20,H,5,130,187.1,1.631
201,1225,C,20,H,6,10,187.4,1.619
201,1225,C,20,H,6,20,187.5,1.602
201,1225,C,20,H,6,30,187.6,1.575
201,1225,C,20,H,6,40,187.7,1.595
201,1225,C,20,H,6,50,187.8,1.584
201,1225,C,20,H,6,60,187.9,1.614
201,1225,C,20,H,6,70,188,1.624
201,1225,C,20,H,6,80,188.1,1.668
201,1225,C,20,H,6,90,188.2,1.603
201,1225,C,20,H,7,20,188.5,1.681
201,1225,C,20,H,7,30,188.6,1.707
201,1225,C,20,H,7,40,188.7,1.712
201,1225,C,20,H,7,50,188.8,1.712
201,1225,C,21,H,1,10,189.4,1.535
201,1225,C,21,H,1,20,189.5,1.561
201,1225,C,21,H,1,30,189.6,1.613
201,1225,C,21,H,1,40,189.7,1.64
201,1225,C,21,H,1,50,189.8,1.6
201,1225,C,21,H,1,60,189.9,1.6
201,1225,C,21,H,1,70,190,1.608
201,1225,C,21,H,1,80,190.1,1.667
201,1225,C,21,H,1,90,190.2,1.638
201,1225,C,21,H,1,100,190.3,1.633
201,1225,C,21,H,1,110,190.4,1.637
201,1225,C,21,H,1,120,190.5,1.622
201,1225,C,21,H,1,130,190.6,1.602
201,1225,C,21,H,1,140,190.7,1.571
201,1225,C,21,H,2,10,190.9,1.582
201,1225,C,21,H,2,20,191,1.613
201,1225,C,21,H,2,30,191.1,1.64
201,1225,C,21,H,2,40,191.2,1.621
201,1225,C,21,H,2,50,191.3,1.629
201,1225,C,21,H,2,60,191.4,1.668
201,1225,C,21,H,2,70,191.5,1.642
201,1225,C,21,H,2,80,191.6,1.627
201,1225,C,21,H,2,90,191.7,1.594
201,1225,C,21,H,2,100,191.8,1.578
201,1225,C,21,H,2,110,191.9,1.625
201,1225,C,21,H,2,120,192,1.622
201,1225,C,21,H,2,130,192.1,1.634
201,1225,C,21,H,3,10,192.4,1.617
201,1225,C,21,H,3,20,192.5,1.649
201,1225,C,21,H,3,30,192.6,1.594
201,1225,C,21,H,3,40,192.7,1.576
201,1225,C,21,H,3,50,192.8,1.545
201,1225,C,21,H,3,60,192.9,1.54
201,1225,C,21,H,3,70,193,1.517
201,1225,C,21,H,3,80,193.1,1.508
201,1225,C,21,H,3,90,193.2,1.503
201,1225,C,21,H,3,100,193.3,1.532
201,1225,C,21,H,3,110,193.4,1.524
201,1225,C,21,H,3,120,193.5,1.548
201,1225,C,21,H,3,130,193.6,1.596
201,1225,C,21,H,3,140,193.7,1.606
201,1225,C,21,H,4,10,193.9,1.586
201,1225,C,21,H,4,20,194,1.59
201,1225,C,21,H,4,30,194.1,1.632
201,1225,C,21,H,4,40,194.2,1.604
201,1225,C,21,H,4,50,194.3,1.732
201,1225,C,21,H,4,60,194.4,1.632
201,1225,C,21,H,4,70,194.5,1.597
201,1225,C,21,H,4,80,194.6,1.633
201,1225,C,21,H,4,90,194.7,1.594
201,1225,C,21,H,4,100,194.8,1.62
201,1225,C,21,H,4,110,194.9,1.623
201,1225,C,21,H,4,120,195,1.617
201,1225,C,21,H,4,130,195.1,1.604
201,1225,C,21,H,4,140,195.2,1.615
201,1225,C,21,H,5,10,195.4,1.607
201,1225,C,21,H,5,20,195.5,1.606
201,1225,C,21,H,5,30,195.6,1.614
201,1225,C,21,H,5,40,195.7,1.59
201,1225,C,21,H,5,50,195.8,1.553
201,1225,C,21,H,5,60,195.9,1.549
201,1225,C,21,H,5,70,196,1.553
201,1225,C,21,H,5,80,196.1,1.566
201,1225,C,21,H,5,90,196.2,1.584
201,1225,C,21,H,5,100,196.3,1.595
201,1225,C,21,H,5,110,196.4,1.578
201,1225,C,21,H,5,120,196.5,1.598
201,1225,C,21,H,5,130,196.6,1.667
201,1225,C,21,H,6,10,196.9,1.498
201,1225,C,21,H,6,20,197,1.528
201,1225,C,21,H,6,30,197.1,1.577
201,1225,C,21,H,6,40,197.2,1.604
201,1225,C,21,H,6,50,197.3,1.625
201,1225,C,21,H,6,60,197.4,1.612
201,1225,C,21,H,6,70,197.5,1.581
201,1225,C,21,H,6,80,197.6,1.605
201,1225,C,21,H,6,90,197.7,1.593
201,1225,C,21,H,6,100,197.8,1.615
201,1225,C,21,H,6,110,197.9,1.663
201,1225,C,21,H,6,120,198,1.59
201,1225,C,21,H,6,130,198.1,1.646
201,1225,C,21,H,6,140,198.2,1.612
201,1225,C,21,H,7,10,198.4,1.578
201,1225,C,21,H,7,20,198.5,1.567
201,1225,C,21,H,7,30,198.6,1.16
201,1225,C,22,H,1,10,198.9,1.594
201,1225,C,22,H,1,20,199,1.559
201,1225,C,22,H,1,30,199.1,1.521
201,1225,C,22,H,1,40,199.2,1.575
201,1225,C,22,H,1,50,199.3,1.593
201,1225,C,22,H,1,60,199.4,1.64
201,1225,C,22,H,1,70,199.5,1.605
201,1225,C,22,H,1,80,199.6,1.6
201,1225,C,22,H,1,90,199.7,1.581
201,1225,C,22,H,1,100,199.8,1.582
201,1225,C,22,H,1,110,199.9,1.578
201,1225,C,22,H,1,120,200,1.63
201,1225,C,22,H,1,130,200.1,1.582
201,1225,C,22,H,1,140,200.2,1.583
201,1225,C,22,H,2,10,200.4,1.581
201,1225,C,22,H,2,20,200.5,1.647
201,1225,C,22,H,2,30,200.6,1.654
201,1225,C,22,H,2,40,200.7,1.643
201,1225,C,22,H,2,50,200.8,1.625
201,1225,C,22,H,2,60,200.9,1.65
201,1225,C,22,H,2,70,201,1.648
201,1225,C,22,H,2,80,201.1,1.664
201,1225,C,22,H,2,90,201.2,1.661
201,1225,C,22,H,2,100,201.3,1.663
201,1225,C,22,H,2,110,201.4,1.674
201,1225,C,22,H,2,120,201.5,1.668
201,1225,C,22,H,2,130,201.6,1.694
201,1225,C,22,H,3,10,201.9,1.613
201,1225,C,22,H,3,20,202,1.645
201,1225,C,22,H,3,30,202.1,1.62
201,1225,C,22,H,3,40,202.2,1.605
201,1225,C,22,H,3,50,202.3,1.65
201,1225,C,22,H,3,60,202.4,1.646
201,1225,C,22,H,3,70,202.5,1.614
201,1225,C,22,H,3,80,202.6,1.598
201,1225,C,22,H,3,90,202.7,1.647
201,1225,C,22,H,3,100,202.8,1.643
201,1225,C,22,H,3,110,202.9,1.666
201,1225,C,22,H,3,120,203,1.655
201,1225,C,22,H,3,130,203.1,1.694
201,1225,C,22,H,3,140,203.2,1.678
201,1225,C,22,H,4,10,203.4,1.668
201,1225,C,22,H,4,20,203.5,1.711
201,1225,C,22,H,4,30,203.6,1.715
201,1225,C,22,H,4,40,203.7,1.653
201,1225,C,22,H,4,50,203.8,1.655
201,1225,C,22,H,4,60,203.9,1.615
201,1225,C,22,H,4,70,204,1.597
201,1225,C,22,H,4,80,204.1,1.569
201,1225,C,22,H,4,90,204.2,1.599
201,1225,C,22,H,4,100,204.3,1.591
201,1225,C,22,H,4,110,204.4,1.574
201,1225,C,22,H,4,120,204.5,1.587
201,1225,C,22,H,4,130,204.6,1.587
201,1225,C,22,H,4,140,204.7,1.563
201,1225,C,22,H,5,10,204.9,1.502
201,1225,C,22,H,5,20,205,1.551
201,1225,C,22,H,5,30,205.1,1.585
201,1225,C,22,H,5,40,205.2,1.533
201,1225,C,22,H,5,50,205.3,1.551
201,1225,C,22,H,5,60,205.4,1.533
201,1225,C,22,H,5,70,205.5,1.605
201,1225,C,22,H,5,80,205.6,1.604
201,1225,C,22,H,5,90,205.7,1.537
201,1225,C,22,H,5,100,205.8,1.494
201,1225,C,22,H,5,110,205.9,1.511
201,1225,C,22,H,5,120,206,1.428
201,1225,C,22,H,5,130,206.1,1.53
201,1225,C,22,H,6,10,206.4,1.448
201,1225,C,22,H,6,20,206.5,1.469
201,1225,C,22,H,6,30,206.6,1.499
201,1225,C,22,H,6,40,206.7,1.469
201,1225,C,22,H,6,50,206.8,1.469
201,1225,C,22,H,6,60,206.9,1.415
201,1225,C,22,H,6,70,207,1.451
201,1225,C,22,H,6,80,207.1,1.441
201,1225,C,22,H,6,90,207.2,1.444
201,1225,C,22,H,6,100,207.3,1.44
201,1225,C,22,H,6,110,207.4,1.437
201,1225,C,22,H,6,120,207.5,1.427
201,1225,C,22,H,6,130,207.6,1.46
201,1225,C,22,H,6,140,207.7,1.462
201,1225,C,23,H,1,10,208.4,1.454
201,1225,C,23,H,1,20,208.5,1.508
201,1225,C,23,H,1,30,208.6,1.526
201,1225,C,23,H,1,40,208.7,1.538
201,1225,C,23,H,1,50,208.8,1.468
201,1225,C,23,H,1,60,208.9,1.536
201,1225,C,23,H,1,70,209,1.567
201,1225,C,23,H,1,80,209.1,1.546
201,1225,C,23,H,1,90,209.2,1.544
201,1225,C,23,H,1,100,209.3,1.531
201,1225,C,23,H,1,110,209.4,1.514
201,1225,C,23,H,1,120,209.5,1.502
201,1225,C,23,H,1,130,209.6,1.522
201,1225,C,23,H,1,140,209.7,1.533
201,1225,C,23,H,2,10,209.9,1.594
201,1225,C,23,H,2,20,210,1.516
201,1225,C,23,H,2,30,210.1,1.482
201,1225,C,23,H,2,40,210.2,1.536
201,1225,C,23,H,2,50,210.3,1.521
201,1225,C,23,H,2,60,210.4,1.579
201,1225,C,23,H,2,70,210.5,1.546
201,1225,C,23,H,2,80,210.6,1.498
201,1225,C,23,H,2,90,210.7,1.532
201,1225,C,23,H,2,100,210.8,1.555
201,1225,C,23,H,2,110,210.9,1.536
201,1225,C,23,H,2,120,211,1.545
201,1225,C,23,H,2,130,211.1,1.548
201,1225,C,23,H,3,10,211.4,1.496
201,1225,C,23,H,3,20,211.5,1.519
201,1225,C,23,H,3,30,211.6,1.559
201,1225,C,23,H,3,40,211.7,1.563
201,1225,C,23,H,3,50,211.8,1.548
201,1225,C,23,H,3,60,211.9,1.562
201,1225,C,23,H,3,70,212,1.563
201,1225,C,23,H,3,80,212.1,1.527
201,1225,C,23,H,3,90,212.2,1.503
201,1225,C,23,H,3,100,212.3,1.485
201,1225,C,23,H,3,110,212.4,1.442
201,1225,C,23,H,3,120,212.5,1.533
201,1225,C,23,H,3,130,212.6,1.476
201,1225,C,23,H,3,140,212.7,1.515
201,1225,C,23,H,4,10,212.9,1.468
201,1225,C,23,H,4,20,213,1.461
201,1225,C,23,H,4,30,213.1,1.509
201,1225,C,23,H,4,40,213.2,1.522
201,1225,C,23,H,4,50,213.3,1.473
201,1225,C,23,H,4,60,213.4,1.488
201,1225,C,23,H,4,70,213.5,1.473
201,1225,C,23,H,4,80,213.6,1.452
201,1225,C,23,H,4,90,213.7,1.593
201,1225,C,23,H,4,100,213.8,1.525
201,1225,C,23,H,4,110,213.9,1.53
201,1225,C,23,H,4,120,214,1.485
201,1225,C,23,H,4,130,214.1,1.393
201,1225,C,23,H,4,140,214.2,1.509
201,1225,C,23,H,5,10,214.4,1.427
201,1225,C,23,H,5,20,214.5,1.42
201,1225,C,23,H,5,30,214.6,1.462
201,1225,C,23,H,5,40,214.7,1.489
201,1225,C,23,H,5,50,214.8,1.458
201,1225,C,23,H,5,60,214.9,1.408
201,1225,C,23,H,5,70,215,1.397
201,1225,C,23,H,5,80,215.1,1.47
201,1225,C,23,H,5,90,215.2,1.464
201,1225,C,23,H,5,100,215.3,1.492
201,1225,C,23,H,5,110,215.4,1.546
201,1225,C,23,H,5,120,215.5,1.565
201,1225,C,23,H,5,130,215.6,1.529
201,1225,C,23,H,6,10,215.9,1.485
201,1225,C,23,H,6,20,216,1.48
201,1225,C,23,H,6,30,216.1,1.444
201,1225,C,23,H,6,40,216.2,1.491
201,1225,C,23,H,6,50,216.3,1.577
201,1225,C,23,H,6,60,216.4,1.582
201,1225,C,23,H,6,70,216.5,1.59
201,1225,C,23,H,6,80,216.6,1.527
201,1225,C,23,H,6,90,216.7,1.59
201,1225,C,23,H,6,100,216.8,1.553
201,1225,C,23,H,6,110,216.9,1.528
201,1225,C,23,H,6,120,217,1.518
201,1225,C,23,H,6,130,217.1,1.523
201,1225,C,23,H,6,140,217.2,1.584
201,1225,C,23,H,7,10,217.4,1.512
201,1225,C,23,H,7,20,217.5,1.506
201,1225,C,23,H,7,30,217.6,1.514
201,1225,C,23,H,7,40,217.7,1.526
201,1225,C,23,H,7,50,217.8,1.464
201,1225,C,23,H,7,60,217.9,1.56
201,1225,C,24,H,1,10,217.9,1.426
201,1225,C,24,H,1,20,218,1.434
201,1225,C,24,H,1,30,218.1,1.459
201,1225,C,24,H,1,40,218.2,1.475
201,1225,C,24,H,1,50,218.3,1.538
201,1225,C,24,H,1,60,218.4,1.492
201,1225,C,24,H,1,70,218.5,1.475
201,1225,C,24,H,1,80,218.6,1.494
201,1225,C,24,H,1,90,218.7,1.522
201,1225,C,24,H,1,100,218.8,1.51
201,1225,C,24,H,1,110,218.9,1.479
201,1225,C,24,H,1,120,219,1.502
201,1225,C,24,H,1,130,219.1,1.507
201,1225,C,24,H,1,140,219.2,1.522
201,1225,C,24,H,2,10,219.4,1.533
201,1225,C,24,H,2,20,219.5,1.565
201,1225,C,24,H,2,30,219.6,1.574
201,1225,C,24,H,2,40,219.7,1.571
201,1225,C,24,H,2,50,219.8,1.555
201,1225,C,24,H,2,60,219.9,1.55
201,1225,C,24,H,2,70,220,1.55
201,1225,C,24,H,2,80,220.1,1.504
201,1225,C,24,H,2,90,220.2,1.484
201,1225,C,24,H,2,100,220.3,1.554
201,1225,C,24,H,2,110,220.4,1.582
201,1225,C,24,H,2,120,220.5,1.565
201,1225,C,24,H,2,130,220.6,1.572
201,1225,C,24,H,3,10,220.9,1.554
201,1225,C,24,H,3,20,221,1.569
201,1225,C,24,H,3,30,221.1,1.548
201,1225,C,24,H,3,40,221.2,1.541
201,1225,C,24,H,3,50,221.3,1.525
201,1225,C,24,H,3,60,221.4,1.505
201,1225,C,24,H,3,70,221.5,1.541
201,1225,C,24,H,3,80,221.6,1.569
201,1225,C,24,H,3,90,221.7,1.568
201,1225,C,24,H,3,100,221.8,1.556
201,1225,C,24,H,3,110,221.9,1.499
201,1225,C,24,H,3,120,222,1.453
201,1225,C,24,H,3,130,222.1,1.485
201,1225,C,24,H,3,140,222.2,1.505
201,1225,C,24,H,4,10,222.4,1.456
201,1225,C,24,H,4,20,222.5,1.414
201,1225,C,24,H,4,30,222.6,1.451
201,1225,C,24,H,4,40,222.7,1.46
201,1225,C,24,H,4,50,222.8,1.514
201,1225,C,24,H,4,60,222.9,1.504
201,1225,C,24,H,4,70,223,1.469
201,1225,C,24,H,4,80,223.1,1.488
201,1225,C,24,H,4,90,223.2,1.465
201,1225,C,24,H,4,100,223.3,1.568
201,1225,C,24,H,4,110,223.4,1.531
201,1225,C,24,H,4,120,223.5,1.537
201,1225,C,24,H,4,130,223.6,1.493
201,1225,C,24,H,4,140,223.7,1.497
201,1225,C,24,H,5,10,223.9,1.525
201,1225,C,24,H,5,20,224,1.425
201,1225,C,24,H,5,30,224.1,1.423
201,1225,C,24,H,5,40,224.2,1.329
201,1225,C,24,H,5,50,224.3,1.383
201,1225,C,24,H,5,60,224.4,1.464
201,1225,C,24,H,5,70,224.5,1.486
201,1225,C,24,H,5,80,224.6,1.5
201,1225,C,24,H,5,90,224.7,1.427
201,1225,C,24,H,5,100,224.8,1.448
201,1225,C,24,H,5,110,224.9,1.427
201,1225,C,24,H,5,120,225,1.465
201,1225,C,24,H,5,130,225.1,1.494
201,1225,C,24,H,6,10,225.4,1.4
201,1225,C,24,H,6,20,225.5,1.446
201,1225,C,24,H,6,30,225.6,1.513
201,1225,C,24,H,6,40,225.7,1.549
201,1225,C,24,H,6,50,225.8,1.546
201,1225,C,24,H,6,60,225.9,1.448
201,1225,C,24,H,6,70,226,1.433
201,1225,C,24,H,6,80,226.1,1.442
201,1225,C,24,H,6,90,226.2,1.414
201,1225,C,24,H,6,100,226.3,1.493
201,1225,C,24,H,6,110,226.4,1.487
201,1225,C,24,H,6,120,226.5,1.46
201,1225,C,24,H,6,130,226.6,1.561
201,1225,C,24,H,6,140,226.7,1.471
201,1225,C,24,H,7,10,226.9,1.57
201,1225,C,24,H,7,20,227,1.478
201,1225,C,24,H,7,30,227.1,1.407
